;0;1;2;3;4;5
177;ABB India Limited;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=INE117A01022&m=1112864&c=5643915;500002;09/05/2017;Annual;India
178;ABB India Limited;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=INE117A01022&m=1200640&c=5643915;500002;09/05/2018;Annual;India
179;ABB Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=H0010V101&m=858027&c=355082;ABBN;30/04/2014;Annual;Switzerland
180;ABB Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=000375204&m=872438&c=5257157;ABBN;30/04/2014;Annual;Switzerland
181;ABB Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=CH0012221716&m=935944&c=5643915;ABBN;30/04/2015;Annual;Switzerland
182;ABB Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=CH0012221716&m=1025347&c=5643915;ABBN;21/04/2016;Annual;Switzerland
183;ABB Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=CH0012221716&m=1106847&c=5643915;ABBN;13/04/2017;Annual;Switzerland
184;ABB Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=CH0012221716&m=1194808&c=5643915;ABBN;29/03/2018;Annual;Switzerland
185;Abbott Laboratories;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=002824100&m=862474&c=355082;ABT;25/04/2014;Annual;USA
186;Abbott Laboratories;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=002824100&m=951818&c=5646452;ABT;24/04/2015;Annual;USA
187;Abbott Laboratories;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=002824100&m=1041073&c=5646452;ABT;29/04/2016;Annual;USA
188;Abbott Laboratories;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=002824100&m=1124732&c=5646452;ABT;28/04/2017;Annual;USA
189;Abbott Laboratories;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=002824100&m=1212608&c=5646452;ABT;27/04/2018;Annual;USA
190;AbbVie Inc.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=00287Y109&m=866249&c=355082;ABBV;09/05/2014;Annual;USA
191;AbbVie Inc.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=00287Y109&m=954762&c=5646452;ABBV;08/05/2015;Annual;USA
192;AbbVie Inc.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=00287Y109&m=1041497&c=5646462;ABBV;06/05/2016;Annual;USA
193;AbbVie Inc.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=00287Y109&m=1125691&c=5646452;ABBV;05/05/2017;Annual;USA
194;AbbVie Inc.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=00287Y109&m=1213174&c=5646452;ABBV;04/05/2018;Annual;USA
195;ABC Arbitrage;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=F0011K106&m=878201&c=355082;ABCA;23/05/2014;Annual/Special;France
196;ABC Arbitrage;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=FR0004040608&m=939224&c=5643915;ABCA;05/06/2015;Annual/Special;France
197;ABC Arbitrage;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=FR0004040608&m=1023701&c=5643915;ABCA;27/05/2016;Annual/Special;France
198;ABC Arbitrage;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=FR0004040608&m=1115402&c=5643915;ABCA;16/06/2017;Annual/Special;France
199;ABC Arbitrage;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=FR0004040608&m=1233190&c=5643915;ABCA;15/06/2018;Annual/Special;France
200;ABC-Mart Inc.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=J00056101&m=887244&c=355115;2670;28/05/2014;Annual;Japan
201;ABC-Mart Inc.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=J00056101&m=977332&c=1218100;2670;27/05/2015;Annual;Japan
202;ABC-Mart Inc.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=JP3152740001&m=1063708&c=5643915;2670;26/05/2016;Annual;Japan
203;ABC-Mart Inc.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=JP3152740001&m=1149693&c=5643915;2670;30/05/2017;Annual;Japan
204;ABC-Mart Inc.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=JP3152740001&m=1238055&c=5643915;2670;24/05/2018;Annual;Japan
205;Abcam plc;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=G0060R118&m=832087&c=355082;ABC;08/11/2013;Annual;United Kingdom
206;Abcam plc;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=G0060R118&m=922972&c=355082;ABC;03/11/2014;Annual;United Kingdom
207;Abcam plc;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=GB00B6774699&m=1006520&c=5643915;ABC;05/11/2015;Annual;United Kingdom
208;Abcam plc;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=GB00B6774699&m=1091985&c=5643915;ABC;02/11/2016;Annual;United Kingdom
209;Abcam Plc;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=GB00B6774699&m=1176211&c=5643915;ABC;14/11/2017;Annual;United Kingdom
210;Abdul Mohsen AL-Hokair Group for Tourism and Development Co;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=SA13IG50SE12&m=1221712&c=5653574;1820;18/04/2018;Annual;Saudi Arabia
211;Abdullah Al Othaim Markets Co;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=SA1230K1UGH7&m=1227690&c=5643919;4001;23/04/2018;Annual;Saudi Arabia
212;Abdullah Al Othaim Markets Co.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=SA1230K1UGH7&m=1259826&c=5643919;4001;26/09/2018;Special;Saudi Arabia
213;Abengoa S.A.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=E0002V179&m=857006&c=355082;ABG;05/04/2014;Annual;Spain
214;Abengoa S.A.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=ES0105200002&m=945249&c=5643915;ABG;28/03/2015;Annual;Spain
215;Abengoa S.A.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=ES0105200002&m=1004723&c=5643915;ABG.P;10/10/2015;Special;Spain
216;Abengoa S.A.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=ES0105200002&m=1068769&c=5643915;ABG;29/06/2016;Annual;Spain
217;Abengoa S.A.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=ES0105200002&m=1096390&c=5643915;ABG;21/11/2016;Special;Spain
218;Abengoa S.A.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=ES0105200002&m=1153838&c=5643915;ABG;29/06/2017;Annual;Spain
219;Abengoa S.A.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=ES0105200002&m=1240851&c=5643915;ABG;24/06/2018;Annual;Spain
220;Abengoa SA;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=ES0105200002&m=1263485&c=5643915;ABG;01/10/2018;Special;Spain
221;Abengoa Yield Plc;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=G00349103&m=967515&c=5646452;ABY;08/05/2015;Annual;United Kingdom
222;Abengoa Yield plc;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=G00349103&m=983963&c=5658649;ABY;19/06/2015;Special;United Kingdom
223;Abengoa Yield plc;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=G00349103&m=1054233&c=5658649;ABY;11/05/2016;Annual;United Kingdom
224;Abercrombie & Fitch Co.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=002896207&m=887208&c=355082;ANF;19/06/2014;Annual;USA
225;Abercrombie & Fitch Co.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=002896207&m=977947&c=5646452;ANF;18/06/2015;Annual;USA
226;Abercrombie & Fitch Co.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=002896207&m=1062326&c=5646452;ANF;16/06/2016;Annual;USA
227;Abercrombie & Fitch Co.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=002896207&m=1130477&c=5646452;ANF;15/06/2017;Annual;USA
228;Abercrombie & Fitch Co.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=002896207&m=1235968&c=5646452;ANF;14/06/2018;Annual;USA
229;Aberdeen Asset Management plc;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=G00434111&m=844245&c=355082;ADN;16/01/2014;Annual;United Kingdom
230;Aberdeen Asset Management plc;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=GB0000031285&m=934490&c=5643915;ADN;03/02/2015;Annual;United Kingdom
231;Aberdeen Asset Management plc;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=GB0000031285&m=987325&c=5643915;ADN;06/07/2015;Special;United Kingdom
232;Aberdeen Asset Management plc;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=GB0000031285&m=1020036&c=5643915;ADN;27/01/2016;Annual;United Kingdom
233;Aberdeen Asset Management plc;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=GB0000031285&m=1105622&c=5643915;ADN;02/02/2017;Annual;United Kingdom
234;Aberdeen Asset Management PLC;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=GB0000031285&m=1149523&c=5643915;ADN;19/06/2017;Court;United Kingdom
235;Aberdeen Asset Management PLC;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=GB0000031285&m=1149524&c=5643915;ADN;19/06/2017;Special;United Kingdom
236;Abertis Infraestructuras S.A;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=E0003D111&m=855461&c=355082;ABE;01/04/2014;Annual;Spain
237;Abertis Infraestructuras S.A;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=ES0111845014&m=943566&c=5643915;ABE;24/03/2015;Annual;Spain
238;Abertis Infraestructuras S.A;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=ES0111845014&m=1036154&c=5643915;ABE;11/04/2016;Annual;Spain
239;Abertis Infraestructuras S.A;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=ES0111845014&m=1118359&c=5643915;ABE;02/04/2017;Annual;Spain
240;Abertis Infraestructuras S.A;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=ES0111845014&m=1200264&c=5643915;ABE;12/03/2018;Annual;Spain
241;Ability Enterprise Co., Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=Y0008P109&m=863248&c=355082;2374;17/06/2014;Annual;Taiwan
242;Ability Enterprise Co., Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=TW0002374006&m=952499&c=5643915;2374;23/06/2015;Annual;Taiwan
243;Ability Enterprise Co., Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=TW0002374006&m=1038621&c=5643915;2374;29/06/2016;Annual;Taiwan
244;Ability Enterprise Co., Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=TW0002374006&m=1127514&c=5643915;2374;23/06/2017;Annual;Taiwan
245;Ability Enterprise Co., Ltd.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=TW0002374006&m=1212292&c=5643915;2374;11/06/2018;Annual;Taiwan
246;ABIOMED, Inc.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=003654100&m=817495&c=355082;ABMD;14/08/2013;Annual;USA
247;ABIOMED, Inc.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=003654100&m=908716&c=355082;ABMD;13/08/2014;Annual;USA
248;ABIOMED, Inc.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=003654100&m=990200&c=5646452;ABMD;12/08/2015;Annual;USA
249;ABIOMED, Inc.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=003654100&m=1076617&c=5646452;ABMD;10/08/2016;Annual;USA
250;ABIOMED, Inc.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=003654100&m=1161141&c=5646452;ABMD;09/08/2017;Annual;USA
251;ABIOMED, Inc.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=003654100&m=1251670&c=5646452;ABMD;08/08/2018;Annual;USA
252;Able C&C Co.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=Y00045107&m=860216&c=355082;078520;28/03/2014;Annual;South Korea
253;Able C&C Co.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=KR7078520004&m=949974&c=5643915;078520;31/03/2015;Annual;South Korea
254;Able C&C Co.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=KR7078520004&m=1122299&c=5643915;A078520;31/03/2017;Annual;South Korea
255;Able C&C Co.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=KR7078520004&m=1145728&c=5643915;A078520;08/06/2017;Special;South Korea
256;Able C&C Co.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=KR7078520004&m=1202727&c=5643915;A078520;23/03/2018;Annual;South Korea
257;Ablynx NV;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=BE0003877942&m=939200&c=5643915;ABLX;30/04/2015;Annual;Belgium
258;Ablynx NV;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=BE0003877942&m=986288&c=5643915;ABLX;10/07/2015;Special;Belgium
259;Ablynx NV;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=BE0003877942&m=1024109&c=5671810;ABLX;28/04/2016;Annual/Special;Belgium
260;Ablynx NV;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=BE0003877942&m=1100011&c=5671810;ABLX;27/04/2017;Annual/Special;Belgium
261;Ablynx NV;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=BE0003877942&m=1144349&c=5671810;ABLX;15/05/2017;Special;Belgium
262;Ablynx NV;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=BE0003877942&m=1165233&c=5671810;ABLX;18/08/2017;Special;Belgium
263;Ablynx NV;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=BE0003877942&m=1217062&c=5643915;ABLX;26/04/2018;Annual/Special;Belgium
264;ABM Industries Incorporated;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=000957100&m=850154&c=355082;ABM;05/03/2014;Annual;USA
265;ABM Industries Incorporated;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=000957100&m=940653&c=5646452;ABM;04/03/2015;Annual;USA
266;ABM Industries Incorporated;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=000957100&m=1026692&c=5646452;ABM;09/03/2016;Annual;USA
267;ABM Industries Incorporated;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=000957100&m=1112652&c=5646452;ABM;08/03/2017;Annual;USA
268;ABM Industries Incorporated;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=000957100&m=1199515&c=5646452;ABM;07/03/2018;Annual;USA
269;ABN AMRO Group N.V.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=NL0011540547&m=1017024&c=5643915;ABN;18/05/2016;Annual;Netherlands
270;ABN AMRO Group N.V.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=NL0011540547&m=1076795&c=5643915;ABN;12/08/2016;Special;Netherlands
271;ABN AMRO Group N.V.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=NL0011540547&m=1148903&c=5643915;ABN;16/05/2017;Annual;Netherlands
272;ABN AMRO Group N.V.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=NL0011540547&m=1108683&c=5643915;ABN;30/05/2017;Annual;Netherlands
273;ABN AMRO Group N.V.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=NL0011540547&m=1186170&c=5643915;ABN;29/05/2018;Annual;Netherlands
274;ABN AMRO Group N.V.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=NL0011540547&m=1249082&c=5643915;ABN;12/07/2018;Special;Netherlands
275;Aboitiz Equity Ventures Inc.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=Y0001Z104&m=860674&c=355082;AEV;19/05/2014;Annual;Philippines
276;Aboitiz Equity Ventures Inc.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=PHY0001Z1040&m=949939&c=5643915;AEV;18/05/2015;Annual;Philippines
277;Aboitiz Power Corporation;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=Y0005M109&m=860673&c=355082;AP;19/05/2014;Annual;Philippines
278;Abril Educacao SA;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=P0039C101&m=869475&c=355082;ABRE11;28/04/2014;Annual;Brazil
279;Abril Educacao SA;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=P0039C101&m=869476&c=355082;ABRE11;28/04/2014;Special;Brazil
280;Abril Educacao SA;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=P0039C101&m=912652&c=355082;ABRE11;25/08/2014;Special;Brazil
281;Abril Educacao SA;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=P0039C101&m=912653&c=355082;ABRE11;08/09/2014;Special;Brazil
282;Abril Educacao SA;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=P0039C101&m=912654&c=355082;ABRE11;08/09/2014;Special;Brazil
283;Abril Educacao SA;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=BRABREACNOR9&m=947095&c=5643915;ABRE3;19/03/2015;Special;Brazil
284;Abril Educacao SA;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=BRABREACNOR9&m=959916&c=5643915;ABRE3;30/04/2015;Annual;Brazil
285;Abril Educacao SA;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=BRABREACNOR9&m=959917&c=5643915;ABRE3;30/04/2015;Special;Brazil
286;Abril Educacao SA;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=BRABREACNOR9&m=990611&c=5643915;ABRE3;23/07/2015;Special;Brazil
287;Abu Dhabi Commercial Bank PJSC;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=AEA000201011&m=940305&c=5643915;ADCB;03/03/2015;Annual;United Arab Emirates
288;Abu Dhabi Commercial Bank PJSC;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=AEA000201011&m=1025615&c=5643922;ADCB;01/03/2016;Annual;United Arab Emirates
289;Abu Dhabi Commercial Bank PJSC;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=AEA000201011&m=1111332&c=5643930;ADCB;07/03/2017;Annual;United Arab Emirates
290;Abu Dhabi National Oil Co. for Distribution PJSC;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=AEA006101017&m=1269927&c=5643915;ADNOCDIST;14/10/2018;Annual;United Arab Emirates
291;Abu Dhabi National Oil Company;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=AEA006101017&m=1204094&c=5643919;ADNOCDIST;08/04/2018;Annual;United Arab Emirates
292;Acacia Communications, Inc.;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=00401C108&m=1222776&c=5646452;ACIA;17/05/2018;Annual;USA
293;Acacia Mining Plc;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=GB00B61D2N63&m=942617&c=5643915;ACA;23/04/2015;Annual;United Kingdom
294;Acacia Mining plc;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=GB00B61D2N63&m=1028062&c=5643915;ACA;21/04/2016;Annual;United Kingdom
295;Acacia Mining plc;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=GB00B61D2N63&m=1113524&c=5643915;ACA;20/04/2017;Annual;United Kingdom
296;Acacia Mining plc;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=GB00B61D2N63&m=1212031&c=5643915;ACA;19/04/2018;Annual;United Kingdom
297;Acacia Research Corporation;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=003881307&m=875733&c=355082;ACTG;15/05/2014;Annual;USA
298;Acacia Research Corporation;/en/the-fund/responsible-investment/our-voting-records/meeting/?s=003881307&m=964773&c=5646452;ACTG;14/05/2015;Annual;USA
